source_id	variant_label	experiment_id	variable_id	start_year	end_year	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
INM-CM4-8	r1i1p1f1	ssp370	ta	2040	2044	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20400101-20441231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20400101-20441231.nc	1abdf44f2d39fbb49d3440f84b5373907c972cd1170ba1ed0f46bccdd4e621c7	SHA256	672.58	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2045	2049	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20450101-20491231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20450101-20491231.nc	e3c9a5bb3039d22b63ac24dea4d7948e704214db21993423a5ffa06496fe3996	SHA256	672.52	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2050	2054	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20500101-20541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20500101-20541231.nc	eafb5307ba99f3abe736f3896e75c3cdb7a4166c001dadd17501855e3eadd54e	SHA256	672.35	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2055	2059	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20550101-20591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20550101-20591231.nc	970f0ab20f5809d9af2b22788dc5c1161346a4a60e7baf91be3962c049c6ff32	SHA256	672.29	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2060	2064	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20600101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20600101-20641231.nc	da5fc045e0dd9fb67a7ae86a0452ec64b931699a0f4d386ae6dd8e459292b098	SHA256	672.15	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2065	2069	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-20691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-20691231.nc	b995183ad6d8bb7e8f1edb74a0d283e4cda1f1e4bf28262543418f0a0227228e	SHA256	672.21	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2070	2074	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20700101-20741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20700101-20741231.nc	fc5cbbb3590d6ec6e68656dce185e3b05e222534184f1ea28b540e213e5076c4	SHA256	672.37	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2075	2079	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20750101-20791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20750101-20791231.nc	d94593d2123b7b1c6408cda045981b755c020debfb1d97707efd1962f92848c6	SHA256	672.41	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2080	2084	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20800101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20800101-20841231.nc	a21ae2becda7d6f0bac92764351ce0a872ed9a2a35a298a0e4f693c4819c3e6b	SHA256	672.42	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2085	2089	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20850101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20850101-20891231.nc	7655c0b76537a83c9e2b2d922a40e9f9db0927ac915d6c3da63f279caf39008d	SHA256	672.39	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2090	2094	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20900101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20900101-20941231.nc	c458998bc3e6b41ff30dc7bb0b26ac825af8f58b8b217cba0c531fcfda3ec41f	SHA256	672.37	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2095	2099	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20950101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20950101-20991231.nc	ad865ccac6856f393e2499855acf40a6b2f5688377cf47ef4dff63b41c55fa6c	SHA256	672.19	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ta	2100	2100	ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_21000101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ta/gr1/v20190603/ta_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_21000101-21001231.nc	57170d568a737fdbeb1acf2288154ae33fec14cc888c1b407858f1e54f3315fd	SHA256	134.48	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	tasmax	2015	2064	tasmax_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/tasmax/gr1/v20190603/tasmax_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20641231.nc	dc56ee84dc3d6a848330ad854bc8d39ee3b02b7b396d3acea0c3a59598db8436	SHA256	902.17	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	tasmax	2065	2100	tasmax_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/tasmax/gr1/v20190603/tasmax_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-21001231.nc	f5f60bcba6afc62b907a383930f1a8ca2bb8f8092d02e9f58b3d52e16593f14b	SHA256	647.9	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	tasmin	2015	2064	tasmin_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/tasmin/gr1/v20190603/tasmin_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20641231.nc	f27e372296be6542033c56e1b55b1b655658cd8c3697aa8e510826e76900a564	SHA256	914.81	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	tasmin	2065	2100	tasmin_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/tasmin/gr1/v20190603/tasmin_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-21001231.nc	7c399d66e459980ad77c372820cc3fb5108059a2ce7310c9eefc3728e69d6b7f	SHA256	656.01	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2015	2019	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20191231.nc	66f17efcf2d64bbfacef6532f16b80e2b8d2ac1688dcc92d5e5ee234a5c77767	SHA256	885.73	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2020	2024	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20200101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20200101-20241231.nc	85bb2bcec2879793f7249507a4f74df50a14d1c7891325e9d2dc57b09bf3c7ad	SHA256	885.53	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2025	2029	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20250101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20250101-20291231.nc	fd44f11f6f498254c88497ef5595da2f5540524fe23c6d5d025ca7c534f7d0da	SHA256	885.03	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2030	2034	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20300101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20300101-20341231.nc	b20ec4b4b586e895206583c5da29b4aff298cdd13218cdcbcff6f129b8141c92	SHA256	885.39	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2035	2039	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20350101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20350101-20391231.nc	bed7f58f28ba1a561b9e53a08839c022ddb53f3eb5a47b18b852821a361cf70d	SHA256	884.82	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2040	2044	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20400101-20441231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20400101-20441231.nc	2d84d14ddb1d9740859a9b63e9ad54e9ca6ac5d0fc4043c39c69314e47d58e88	SHA256	884.69	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2045	2049	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20450101-20491231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20450101-20491231.nc	e14396724c8bf43d042dfdbd46c1c7432f642d4ef8a971a2a73bd6a0e531e2c7	SHA256	884.68	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2050	2054	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20500101-20541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20500101-20541231.nc	f3965a5fe7ee369a202154c35a80ed5fd1ae21d9512096954b6da796469dead7	SHA256	884.38	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2055	2059	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20550101-20591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20550101-20591231.nc	54b27241cfcf849cba763497d56bdc84c5463bced4a96d874df8a51084414487	SHA256	884.86	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2060	2064	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20600101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20600101-20641231.nc	bff32011508dee590c42d3f736388b73fb795eab1a2286b30eef252e1df0dba6	SHA256	884.02	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2065	2069	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-20691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-20691231.nc	e3e5b6cae178dd64d70270c71bb367d1854ce476b1fbb17a2bcf7fc5cb7feef4	SHA256	884.37	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2070	2074	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20700101-20741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20700101-20741231.nc	f306157d9058e084ee36ab433c710e09c599bce2a533554e3a7f8c2ed93fa71f	SHA256	884.37	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2075	2079	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20750101-20791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20750101-20791231.nc	c4473bc335f17f5f21f65f639ee3eda97fe49c356ee8e6d896037a4d97e04615	SHA256	884.16	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2080	2084	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20800101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20800101-20841231.nc	af438c5378ec104ef0e428a98d875d3fbfe666b7d7dbb823c7f0614f2cdba1ee	SHA256	884.54	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2085	2089	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20850101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20850101-20891231.nc	118dbdb9b182097a7cc45c0cdf3bd7aecc8c288e23bc26bc166640658f335db2	SHA256	884.26	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2090	2094	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20900101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20900101-20941231.nc	b26d0aa00cb64179c6338f0fa0c583566c0a05330a00a10afaac874d61de3078	SHA256	884.43	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2095	2099	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20950101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20950101-20991231.nc	624dd52af6d4091855c810251b5a354fa6478492399a166c463d550c68336e7d	SHA256	883.75	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	ua	2100	2100	ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_21000101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/ua/gr1/v20190603/ua_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_21000101-21001231.nc	2abe92c47ae9ca1fe1967048ef8680c8c9aec20b010ce879b3cb4c591c88b577	SHA256	176.7	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2015	2019	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20150101-20191231.nc	bdbc41e2050239ba9208208d61a83f1d2b210a9473097967793b13b9a7a176f4	SHA256	916.65	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2020	2024	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20200101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20200101-20241231.nc	a331484b042108e4302f7cdec6de5e8965a2b49f77a5e4d88f45fc00bd07f1c4	SHA256	916.54	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2025	2029	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20250101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20250101-20291231.nc	2b60d1d7e01231fec8bfa4283737f87a9cb5569822cc11abcb00cb071b5e3eb7	SHA256	916.31	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2030	2034	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20300101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20300101-20341231.nc	b680ee33f9731c65c5e0e2015c6d7644f6b2787ba1adafa4f44ba5f7ab66cacb	SHA256	916.42	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2035	2039	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20350101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20350101-20391231.nc	96d77dc94cd7ce611a8f31d53a88f6927f67b7456fcf038b31bd2e99065c4d95	SHA256	916.18	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2040	2044	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20400101-20441231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20400101-20441231.nc	55398545faea7e664b774b2da7fe18c2ce003b8842021f7cae53f34bafd3d193	SHA256	916.21	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2045	2049	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20450101-20491231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20450101-20491231.nc	855fd7f409cea38c32a9fae1192c9d8567d5adb8842bf3413c006502c232d0d6	SHA256	916.19	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2050	2054	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20500101-20541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20500101-20541231.nc	b3fc3c1d552c43dd549968dfbf66019322cda6119f900879ca6bf5cc6b76c95d	SHA256	916.1	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2055	2059	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20550101-20591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20550101-20591231.nc	2c579ac2e719131b7fe9e713e27985fb8b0fc74d5a15131b6c8bbd64c8284041	SHA256	916.35	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2060	2064	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20600101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20600101-20641231.nc	fa19a683e9996df6b7fbe462600977339226eee5ac39f99d36b3e9dce41bcdcf	SHA256	915.92	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2065	2069	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-20691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20650101-20691231.nc	a79485296b9a3495d583fe43f7043f36aa0c3ff3d40f46f3b8da97a49f721df4	SHA256	915.96	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2070	2074	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20700101-20741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20700101-20741231.nc	41684ab3a3edaef1d02b331a20c2b095a3d2b5181d403bdaff571a00d939f0d9	SHA256	916.05	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2075	2079	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20750101-20791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20750101-20791231.nc	abf19905ec8e9786ef41e0c09d17494ec0da3b159237f48662939bd32cf2018b	SHA256	915.98	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2080	2084	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20800101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20800101-20841231.nc	be0bdf073da0506719899ae4a655efa05086ba9558e39a7477522a723d9541f2	SHA256	916.08	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2085	2089	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20850101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20850101-20891231.nc	cc70e02c514c829086ed7b6e689144f78e0eecd3ac0298aef622c3a9a67e7b95	SHA256	915.82	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2090	2094	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20900101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20900101-20941231.nc	e73bb2d5a92772e88d3f44fafa8a708293bf28666a16e2db27dc75b7a8527c6b	SHA256	915.99	eagle.alcf.anl.gov
INM-CM4-8	r1i1p1f1	ssp370	va	2095	2099	va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20950101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/INM/INM-CM4-8/ssp370/r1i1p1f1/day/va/gr1/v20190603/va_day_INM-CM4-8_ssp370_r1i1p1f1_gr1_20950101-20991231.nc	5b54406fa14ad7bd78332ddc945650d63d1f86ce825cbd857482db40013c19e8	SHA256	915.86	eagle.alcf.anl.gov
