source_id,variant_label,experiment_id,ua,va,ta,hur,hus,zg,psl,score,complete
CESM2-WACCM-FV2,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
CMCC-CM2-HR4,r1i1p1f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r10i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r11i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r1i1p1f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r1i1p1f1,ssp126,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r1i1p1f1,ssp245,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r1i1p1f1,ssp370,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r1i1p1f1,ssp585,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r2i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r3i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r4i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r5i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r6i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r7i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r8i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-CM2-SR5,r9i1p2f1,historical,True,True,True,True,True,False,True,6,False
CMCC-ESM2,r1i1p1f1,historical,True,True,True,True,True,False,True,6,False
CMCC-ESM2,r1i1p1f1,ssp126,True,True,True,True,True,False,True,6,False
CMCC-ESM2,r1i1p1f1,ssp245,True,True,True,True,True,False,True,6,False
CMCC-ESM2,r1i1p1f1,ssp370,True,True,True,True,True,False,True,6,False
CMCC-ESM2,r1i1p1f1,ssp585,True,True,True,True,True,False,True,6,False
CNRM-CM6-1,r10i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-CM6-1,r11i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r12i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r13i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r14i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r15i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r16i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r17i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r18i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r19i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r1i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r1i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r1i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r1i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r1i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r20i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r21i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r22i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r23i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r24i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r25i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r26i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r27i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r28i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r29i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r2i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r2i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r2i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r2i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r2i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r30i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r3i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r3i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r3i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r3i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r3i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r4i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r4i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r4i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r4i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r4i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r5i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r5i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r5i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r5i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r5i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r6i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1,r6i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r6i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r6i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r6i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-CM6-1,r7i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-CM6-1,r8i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-CM6-1,r9i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-CM6-1-HR,r1i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-CM6-1-HR,r1i1p1f2,ssp126,True,True,True,True,True,True,True,7,True
CNRM-CM6-1-HR,r1i1p1f2,ssp245,True,True,True,True,True,True,True,7,True
CNRM-CM6-1-HR,r1i1p1f2,ssp370,True,True,True,True,True,True,True,7,True
CNRM-CM6-1-HR,r1i1p1f2,ssp585,True,True,True,True,True,True,True,7,True
CNRM-ESM2-1,r10i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r10i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r11i1p1f2,historical,False,False,True,True,True,False,True,4,False
CNRM-ESM2-1,r1i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-ESM2-1,r1i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r1i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r1i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r1i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r2i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-ESM2-1,r2i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r2i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r2i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r3i1p1f2,historical,True,True,True,True,True,True,True,7,True
CNRM-ESM2-1,r3i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r3i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r3i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r4i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r4i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r4i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r4i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r4i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r5i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r5i1p1f2,ssp126,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r5i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r5i1p1f2,ssp370,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r5i1p1f2,ssp585,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r6i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r6i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r7i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r7i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r8i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r8i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CNRM-ESM2-1,r9i1p1f2,historical,True,True,True,True,True,False,True,6,False
CNRM-ESM2-1,r9i1p1f2,ssp245,True,True,True,False,True,True,True,6,False
CanESM5,r10i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r10i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r11i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r11i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r11i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r11i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r12i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r12i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r12i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r13i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r13i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r13i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r14i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r14i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r14i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r15i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r15i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r15i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r16i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r16i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r16i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r17i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r17i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r17i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r18i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r18i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r18i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r19i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r19i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r19i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r1i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r1i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r20i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r20i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r20i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r20i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r21i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r21i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r21i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r22i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r22i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r22i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r23i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r23i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r23i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r24i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p2f1,historical,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r24i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r25i1p1f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p1f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p1f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p1f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p2f1,historical,True,True,False,False,False,False,True,3,False
CanESM5,r25i1p2f1,ssp126,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p2f1,ssp245,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p2f1,ssp370,False,False,False,False,False,False,True,1,False
CanESM5,r25i1p2f1,ssp585,False,False,False,False,False,False,True,1,False
CanESM5,r26i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r27i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r28i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r29i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r2i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r2i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r30i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r31i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r32i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r33i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r34i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r35i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r36i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r37i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r38i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r39i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r3i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r3i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r40i1p2f1,historical,True,True,False,False,False,False,False,2,False
CanESM5,r4i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r4i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r5i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p2f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p2f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p2f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p2f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r6i1p2f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r7i1p1f1,historical,True,True,True,True,True,True,True,7,True
CanESM5,r7i1p1f1,ssp126,True,True,True,True,True,True,True,7,True
CanESM5,r7i1p1f1,ssp245,True,True,True,True,True,True,True,7,True
CanESM5,r7i1p1f1,ssp370,True,True,True,True,True,True,True,7,True
CanESM5,r7i1p1f1,ssp585,True,True,True,True,True,True,True,7,True
CanESM5,r7i1p2f1,historical,True,True,True,True,True,True,True,7,True
